Unnamed,Uri,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new
0,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
1,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
2,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
3,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
4,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
5,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
6,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
7,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
8,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
9,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
10,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
11,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
12,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
13,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
14,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
15,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
16,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
17,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
18,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
19,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
20,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
21,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn,arrows,Foo Fighters,0.515,0.917,1,-7.312,1,0.0417,0.00020899999999999998,0.00047599999999999997,0.145,0.409,121.988,266187,4,metal
22,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
23,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
24,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
25,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
26,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
27,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
28,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
29,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
30,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
31,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
32,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
33,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
34,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
35,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
36,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
37,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
38,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
39,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
40,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
41,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
42,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
43,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
44,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
45,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
46,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
47,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,talking to myself,Linkin Park,0.593,0.7120000000000001,2,-6.325,0,0.0286,0.0018399999999999998,0.0,0.128,0.473,124.01299999999999,231307,4,metal
48,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
49,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
50,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
51,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
52,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
53,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
54,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
55,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
56,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
57,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
58,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
59,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
60,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
61,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
62,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
63,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
64,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
65,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
66,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
67,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc,trivia 起 : just dance,BTS,0.723,0.9059999999999999,1,-4.7780000000000005,0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221,4,k-pop
68,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
69,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
70,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
71,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
72,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
73,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
74,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
75,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
76,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
77,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
78,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
79,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
80,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
81,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
82,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
83,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,make it rain,Pop Smoke - Rowdy Rebel,0.54,0.77,1,-3.9810000000000003,1,0.389,0.19399999999999998,2.7399999999999995e-05,0.3720000000000001,0.565,159.494,204000,4,trap
84,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
85,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
86,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
87,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
88,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
89,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
90,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
91,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
92,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
93,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
94,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
95,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
96,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
97,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
98,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
99,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.4370000000000001,115.80799999999999,192459,4,k-pop
100,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
101,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
102,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
103,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
104,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
105,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
106,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
107,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
108,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,tak tiki tak,Harry Nach,0.8009999999999999,0.579,11,-4.78,0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,212406,4,reggaeton
109,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
110,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
111,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
112,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
113,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
114,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
115,https://open.spotify.com/track/3tM778lBLL9SjnN0OHWgHH,the promise,Chris Cornell,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.32799999999999996,145.658,260837,4,metal
